1.058954421397304779e+00,1.392831587766543366e+00,9.706663585623032109e-01,1.492756814605799009e+00,7.606415176006924295e-01
7.773880097044993942e-01,9.144272895201734919e-01,1.288191565129254368e+00,1.010787791635752608e+00,5.828678401536566689e-01
1.302437166523696677e+00,9.914555240516492729e-01,1.011081529736739482e+00,1.154388511627395530e+00,4.195930469129743878e-01
1.428280095285750839e+00,9.288496680974077657e-01,9.002286838856590201e-01,1.145521277963532869e+00,1.096444533164950830e+00
2.341660688737744467e-01,8.086097046478135653e-01,1.327273533374137671e+00,9.309696103800105815e-01,1.464470419065460050e+00
9.821884043777296958e-01,1.220655401979658716e+00,1.134302527233701952e+00,6.498191603364966706e-01,1.320122135533418284e+00
9.191994420615532402e-01,1.082704313741423618e+00,1.264081978474550727e+00,7.895030943098796383e-01,1.093344570192049670e+00
1.051960914349129750e+00,1.486833552333230557e+00,8.036906121857467777e-01,1.025780266623733894e+00,8.634748973304652298e-01
4.244813828557877367e-01,9.553853802492184855e-01,1.450351270981270702e+00,4.968697727422834998e-01,4.906127224284189126e-01
4.182513800153792038e-01,8.836549732010875458e-01,9.654898206824084061e-01,4.313234844128984724e-01,1.038188671682942266e+00
9.467175349130817485e-01,1.097711882712435694e+00,1.319400532189862085e+00,3.434481509208220373e-01,1.138244018030271754e+00
1.836068940041949205e+00,9.375151380092536790e-01,4.384107664974695728e-01,9.431325726464029335e-01,3.823389388400202371e-01
6.471010203684892659e-01,1.344989690792452786e+00,1.068812508895522040e+00,1.362535848828012375e+00,1.352909300679789650e+00
1.140616300026252583e+00,1.032851275315561868e+00,9.055812441497584908e-01,5.744768373573949649e-01,9.990395343482729729e-01
9.609789955357355140e-01,1.134440558095425988e+00,1.086529181050549742e+00,9.527235253277611671e-01,8.568776963811703951e-01
1.001596365647075215e+00,8.293670250460384308e-01,1.137818465863682293e+00,6.515973739468925441e-01,9.915832040022010130e-01
1.018617946614379433e+00,1.119292019877575539e+00,1.137969383853808303e+00,9.625321274487412815e-01,9.321145521426231761e-01
8.414660199759701475e-01,1.042188604900244453e+00,7.667512474028137515e-01,1.236868849676364679e+00,1.371593705963451981e+00
9.900712593887790458e-01,8.122027075694417952e-01,8.920939379949789361e-01,1.170703906495514479e+00,4.318896604318147592e-01
8.293326265214704396e-01,1.076550543666495496e+00,1.354444150404335634e+00,6.941504785599208471e-01,8.081254682599539052e-01
7.903406016429815883e-01,1.376040849479368999e+00,6.955397942495507024e-01,1.362063693969955747e+00,1.214746066400803626e+00
1.361977562519776974e+00,6.401917025919074966e-01,1.091359026935756926e+00,1.177630265705629675e+00,8.798440916938444767e-01
8.940526854047303740e-01,5.450319408618051753e-01,7.864564915693272873e-01,1.270573363992834270e+00,1.000576126925911469e+00
1.176113992828563104e+00,1.490374558284766948e+00,1.277042878931269776e+00,1.154018776408220814e+00,5.965505013473209051e-01
1.081877950580338865e+00,1.413964025136734248e+00,1.272006059682035506e+00,1.518649393621405608e+00,1.203665650791725383e+00
1.038009890036698302e+00,1.164033615152801682e+00,8.106022421982765902e-01,1.283779746666781740e+00,1.141200669414852875e+00
1.779438291349241252e-01,9.854712266411974619e-01,1.065527196798126797e+00,1.429750872712716836e+00,8.499929546347124720e-01
7.722303180531009392e-01,1.075934366284767352e+00,1.343938937005183520e+00,2.490102318378885071e-01,1.179325335979681810e+00
1.116878379993162751e+00,1.243848310053693673e+00,1.288978926856996221e+00,1.304465325024276590e+00,5.060742402996976086e-01
1.124073794578502428e+00,1.159853417063343661e+00,9.244624248422039781e-01,1.004054275231742732e+00,7.332967848290272705e-01
1.381304601140887600e+00,7.118752738706896066e-01,6.580961810044980709e-01,9.822367997860229627e-01,1.149200871070650498e+00
7.611200960668909055e-01,1.521184597625655721e+00,1.585460933310538056e+00,1.210169192036005592e+00,5.928159496875646806e-01
8.698813442750588099e-01,9.999827499308551193e-01,1.199751185900749473e+00,1.032595790081869858e+00,9.618077556474349255e-01
1.438162657007040934e+00,6.083023364184791948e-01,1.383470711497659877e+00,1.012738010894824070e+00,1.334549214544664686e+00
1.347103657802702470e+00,9.608435073810365212e-01,8.416261463383534203e-01,1.258369374190604129e+00,8.974314145554255218e-01
1.124561797895169857e+00,1.173569492374546330e+00,1.445650173983172415e+00,1.045802439037534004e+00,9.827023616724429589e-01
1.223460627083688523e+00,9.417687736055947445e-01,1.111971844074304716e+00,9.741068171771785078e-01,8.285637526024904886e-01
1.197808699261436738e+00,7.399720363257891176e-01,1.045148353173841471e+00,1.229933186195392825e+00,6.187487616548075220e-01
7.492890452614517915e-01,1.737931321650761252e+00,1.408502671753809388e+00,9.415874772690312478e-01,1.253195023781073836e+00
1.934379854225456441e-01,8.832022624475078798e-01,1.607946360136758734e+00,8.462109450384786014e-01,1.201626930744394084e+00
1.242931544294974433e+00,1.087876736518894161e+00,1.094896336140924520e+00,1.070905164837451018e+00,8.503558542802739373e-01
7.547461241756059369e-01,1.118682323043684868e+00,8.921176658371744450e-01,1.132364768745348194e+00,1.669946534415016615e+00
1.439602593163114896e+00,1.271127109101945596e+00,9.817130744698414624e-01,8.801230850398819028e-01,8.831801937119097001e-01
1.308007817583805910e+00,1.131998653944866984e+00,1.277379658788606820e+00,9.075958868377466127e-01,1.248235374129533337e+00
1.222321704381308827e+00,8.655057998976483091e-01,1.335187051974034533e+00,8.294901842180236740e-01,9.104568779009009072e-01
1.034326562993711285e+00,1.097609708934615513e+00,8.224564621092248506e-01,9.214053591708333268e-01,7.771921828215756500e-01
1.182144901014445360e+00,3.577115146615833519e-01,1.104264813200901640e+00,1.398267657938266684e+00,1.032436411090410511e+00
9.551257134214756750e-01,1.210506677646692841e+00,5.369682459852630485e-01,1.377998769997976547e+00,1.266858808719823593e+00
1.114693821731395973e+00,1.342144996493221720e+00,8.565241450225425934e-01,1.248914183422757729e+00,9.801682089022606403e-01
1.931816096776143965e+00,1.275192488954029146e+00,2.987134393546428957e-01,1.270551883874222021e+00,1.070997628189253703e+00
7.956508083254254515e-01,9.561836193267928552e-01,1.258800573403457523e+00,1.411033964119124962e+00,1.285803043414250446e+00
1.156996808252734432e+00,8.464147897562244172e-01,8.503882952121661898e-01,9.962434688062432597e-01,3.109393210920430306e-01
6.796202281191492389e-01,1.437805516596573741e+00,1.084458296065980543e+00,1.657051895718217649e+00,1.201753880546836184e+00
1.696689581921221990e+00,6.309916522480047973e-01,9.816990764974705685e-01,6.472627325520321495e-01,1.186875292038701790e+00
8.052682430642523759e-01,1.381510786727331741e+00,7.878862104291359802e-01,8.205237958765920769e-01,4.227951360389529123e-01
7.505560175387040456e-01,8.132841300665198947e-01,2.788438726814258528e-01,1.037414554473664596e+00,9.509977584336798406e-01
3.568714167890026934e-01,1.001047819467116629e+00,8.236841485606216651e-01,1.171111624196186529e+00,1.284656847140446256e+00
9.907385918917265277e-01,1.382026185800475648e+00,8.347947746844457395e-01,1.232201128987160832e+00,8.033515447760326555e-01
9.167118494300724452e-01,8.286796037367643031e-01,1.112083996321629131e+00,1.703275580032421965e+00,1.355830390965220289e+00
1.195562481864379079e+00,1.154886704660597951e+00,6.994800760951724872e-01,9.201247317909443391e-01,8.782705206905111472e-01
1.261807017967289557e+00,1.303158954395249092e+00,7.352049781899507863e-01,8.943088682610614848e-01,1.125258885927599151e+00
1.113339423595322009e+00,8.724610363669943469e-01,6.050679020047728951e-01,1.154523809293913406e+00,7.771333708021700426e-01
9.796419817173759315e-01,8.724610750158696693e-01,1.301986788924367477e+00,1.015285382431894368e+00,7.165422446891560604e-01
1.679570891767723007e+00,9.771851216988736155e-01,1.088451625854828242e+00,7.641057436964973082e-01,8.306707728960111004e-01
9.751229823961358179e-01,7.072524122486911757e-01,7.147988545232333291e-01,8.069168236396819793e-01,9.950712557077218134e-01
1.453669871579592376e+00,1.520186856943133824e+00,3.626437244110156666e-01,1.154262172000949160e+00,8.229215898553297048e-01
5.771801383130339413e-01,8.965771973380939341e-01,1.258464532813989178e+00,6.885665597839355501e-01,7.824611807480714720e-01
1.662762295547707492e+00,1.216183548485996635e+00,6.424568618383176277e-01,1.175992281014461405e+00,4.767609798720673364e-01
1.134617798369023323e+00,1.285694445162236521e+00,1.195231871812008739e+00,1.388861048258843489e+00,1.106175653786356738e+00
5.493143199284263867e-01,9.016598210167489080e-01,6.677080699288704402e-01,7.422181603467593591e-01,9.851530513714517046e-01
1.026848267167784989e+00,6.654259725900961708e-01,1.421977225492903063e+00,8.165870541907821467e-01,1.320096941526104573e+00
1.385151050416506324e+00,9.932235283438116680e-01,1.013087092500606134e+00,1.424532678237470318e+00,1.169037315492325479e+00
1.153643664426191817e+00,1.382223363715786579e+00,7.297117189933000070e-01,6.878386399272501395e-01,8.816504287721901312e-01
1.347083828130815064e+00,5.458722276406269280e-01,4.556982872744124169e-01,5.238688152716853841e-01,1.898631005270296601e+00
1.221601209044549829e+00,1.009131642934855355e+00,4.795604994530364706e-01,1.305147996057851589e+00,1.190938906422167820e+00
1.021758107707844809e+00,1.113422673551179631e+00,1.070383039631824129e+00,1.016440850542424723e+00,1.036215726563740391e+00
2.866117533552161589e-01,6.708799188381677769e-01,9.843522457482049015e-01,1.278643841500172185e+00,5.044107847347867324e-01
1.087723475239276372e+00,1.061959902403448508e+00,1.049248262731576453e+00,9.143059248844009890e-01,7.136087945406598410e-01
1.632760864339216411e+00,9.986976874183308706e-01,1.014406670238285013e+00,1.126626491167580957e+00,6.206704311118895756e-01
8.799721388347576667e-01,1.090993620305985790e+00,6.368033777651340710e-01,1.505422574388100454e+00,8.604307889431843659e-01
3.885360758757975264e-01,8.298503803122417866e-01,5.439944210785918610e-01,7.259792443023189712e-01,9.737928908347007750e-01
7.745130658469455698e-01,5.931903300499987708e-01,6.919246440426995992e-01,1.042115996994037230e+00,1.191793964143514684e+00
1.150661397696308264e+00,5.216075043050538707e-01,1.180396226323655595e+00,6.156826104978472269e-01,6.507038040763395426e-01
7.074208675171396177e-01,1.270617142547142642e+00,1.331332835594896125e+00,7.286760898801218911e-01,5.289417439754955375e-01
8.056972076195896282e-01,8.271401044487850518e-01,8.784064193517708841e-01,1.198231079089017825e+00,7.852195587126420406e-01
8.965404948610450342e-01,1.335717226650536160e+00,1.266064773814350897e+00,1.210770365851834507e+00,1.630511031632164265e+00
7.042274692576907524e-01,1.510340498368639039e+00,1.209188566182132663e+00,9.499971743975342831e-01,7.905115815744179208e-01
1.187682536410969103e+00,5.523951639004348602e-01,1.424942491450371440e+00,1.390600848117012234e+00,1.064825338511068420e+00
1.103423100587978656e+00,9.347651128635949824e-01,7.618901467229800550e-01,1.263031821333546301e+00,7.260146169635409708e-01
1.207251768473609932e+00,8.881820437280040226e-01,8.975139050603666568e-01,1.673853146922538393e+00,1.020916100525599557e+00
7.658273839195604005e-01,1.235009688561978791e+00,1.238749924984571926e+00,2.982796465472100644e-01,7.699355569387691389e-01
6.301083701269954984e-01,9.977223565722249665e-01,7.548241120182661579e-01,9.266830263885381669e-01,9.379175358389434392e-01
2.585831439511422358e-01,6.978815992091211839e-01,8.007472176155351340e-01,1.035361436535040314e+00,8.642816125648491443e-01
1.009112755749610901e+00,1.367602493397705343e+00,1.129377925229181123e+00,8.752134705301009010e-01,1.259130167880087026e+00
1.191594582215997677e+00,8.757892218851247579e-01,8.142968665234787684e-01,1.351288627729376746e+00,8.599954523744175461e-01
9.485803111343893423e-01,9.922803813442129250e-01,1.035960549294618671e+00,7.911157490115262592e-01,1.122103574963076111e+00
1.070337325766806735e+00,1.511336360558458214e+00,1.166913539790141341e+00,8.004228854973090002e-01,1.182483156138800062e+00
6.431699878694028261e-01,1.719069475280231796e+00,5.651391436411861147e-01,7.828949066337734797e-01,6.713863070707144498e-01
1.205623021685261920e+00,9.054313285774875375e-01,7.113248310139410613e-01,1.129967862734124751e+00,1.487209476174436551e+00
6.271694096599413903e-01,7.158712941690249520e-01,1.156892944746415797e+00,7.145771012768020736e-01,7.631706017513602003e-01
1.312952991547747583e+00,7.112623957733761326e-01,5.780784966763139465e-01,1.101066665824654844e+00,5.534612684299420327e-01
1.345061833598036660e+00,8.889212136817830068e-01,1.221241235971353145e+00,1.041647632105148213e+00,1.092484714865771922e+00
9.805920510539248847e-01,1.214650421322488461e+00,7.312420249493223334e-01,7.723284648030934729e-01,1.471072562105436132e+00
1.135907229089804460e+00,1.064714373687612126e+00,5.038393872022952635e-01,4.749474036952432421e-01,9.585798362767182779e-01
1.006746530860522348e+00,6.280352123799664010e-01,8.337561849208673381e-01,6.794669398016721651e-01,1.415053436413720167e+00
8.011640633796612843e-01,3.953327478718500210e-01,8.706676514939719613e-01,1.270151951272512791e+00,9.099925570901098437e-01
8.873095535542991907e-01,8.320241001604373743e-01,1.585106966859782140e+00,1.346686696333581068e+00,1.150468595023141472e+00
7.532495772654391741e-01,7.815309300503126000e-01,1.505138614469145431e+00,1.834872185900637387e+00,1.497055334173968077e+00
9.929316667757738246e-01,1.336843403814417464e+00,1.038762863386370805e+00,1.822631443634061821e+00,8.473247475831227060e-01
6.976632706874132950e-01,1.211589879112659141e+00,1.164940169444505402e+00,1.544594364770265127e+00,1.056267604478987820e+00
1.009413931066606818e+00,1.041832265887727926e+00,1.218070456142859248e+00,1.170301821736256853e+00,8.500267624448269999e-01
9.235687322095149643e-01,1.478303254265727062e+00,1.170789184038862896e+00,8.192269377252781037e-01,4.687593399313687570e-01
9.625366535115476019e-01,4.485016279424010044e-01,9.660445442490678269e-01,4.088522535703759120e-01,1.400256047139547544e+00
1.157608755042232040e+00,1.289389719185010996e+00,1.295879961620786336e+00,8.208726220292594800e-01,4.492968328417319412e-01
6.302083001771821014e-01,7.710032832243972623e-01,4.616375271995131202e-01,7.434949108195909595e-01,6.474828643009244988e-01
6.426320467007267112e-01,1.592646389706513954e+00,1.616925695179376010e+00,9.355147870705957658e-01,9.549931238003075418e-01
1.893265749191477942e+00,1.110097288093636170e+00,5.040744073917640122e-01,1.046426763531801640e+00,6.025773042233399934e-01
9.084909893929146163e-01,8.936381735578929897e-01,1.053473103457817306e+00,1.099311239506026494e+00,1.375024365849112140e+00
1.412714252865181042e+00,1.670946319898243271e-01,3.731096771546138502e-01,1.023037275305467730e+00,5.396351311023002140e-01
1.288151781539211171e+00,9.942196064812843792e-01,9.711984968222914238e-01,9.782887078462514374e-01,5.272231141351584327e-01
1.314874933912916877e+00,1.532896455682859038e+00,1.276190663525333280e+00,4.603700646045423284e-01,8.257839103358003419e-01
1.044435861974089441e+00,3.919022536787001298e-01,8.794743437286782761e-01,6.775796365666566512e-01,9.157103981645188240e-01
1.834372534437958890e+00,1.283178400980502287e+00,3.211610330293868110e-01,1.217147320210608896e+00,1.404343129066961682e+00
7.215069110312113398e-01,1.303421056092964214e+00,1.294529420270974507e+00,1.279252176398841589e+00,9.964938412506815224e-01
6.618634052759140296e-01,6.415260568723595291e-01,1.139397808017118541e+00,1.500379875465678303e+00,1.388051166078540621e+00
8.952104041358065478e-01,7.022260828833295498e-01,1.076101595547887646e+00,1.041092392815446965e+00,1.056723119499774377e+00
8.409723962091053551e-01,6.269530790872932524e-01,1.296721034332338540e+00,9.273554609228378265e-01,1.509124701542305047e+00
8.472336646765694645e-01,7.717268195971654920e-01,1.186444480414957647e+00,1.253036006965505544e+00,7.277258699523054819e-01
1.057526443552717188e+00,6.765595791865224307e-01,1.297907837177525447e+00,8.739647504688713431e-01,8.418637776345569979e-01
9.470549725758987680e-01,5.145513596501385400e-01,7.141448261437195466e-01,1.117696636763480189e+00,1.450375502406927808e+00
6.279614541366547176e-01,6.838950209480090248e-01,1.111714584829941677e+00,1.182099578071297064e+00,1.272282961593384387e+00
1.012834493267555702e+00,1.261312311365807126e+00,1.179668564551394683e+00,5.729170307979072341e-01,9.948381237563853619e-01
1.615386673397296136e+00,8.697469158111826859e-01,8.855900175363360383e-01,9.794436799670103166e-01,9.977728173455469030e-01
9.977071734577985795e-01,7.106302307914220684e-01,1.520852964216340641e+00,8.535011414165166732e-01,8.466303915507230604e-01
1.214176627928901020e+00,2.567689924376044264e-01,4.624996113099886230e-01,6.485148847622694834e-01,1.113004124824960694e+00
7.608653370948927908e-01,9.062104605850891392e-01,1.133604690198302567e+00,1.212829287089919328e+00,1.449201975264486020e+00
1.042754965888377239e+00,1.140140322518712113e+00,1.287318871374129925e+00,1.075436921509334010e+00,1.191017340375864597e+00
6.259154884283189002e-01,1.259326850207226567e+00,1.925286463632619238e+00,1.162049590848341918e+00,1.363323323922205788e+00
5.827073605754000685e-01,1.786326239179760744e+00,7.568355640097879089e-01,1.222127924316255942e+00,1.048370322126934262e+00
1.128371322947660627e+00,7.725113875212430425e-01,1.397854747115752527e+00,6.799901741642893072e-01,1.470290465427529947e+00
1.065902981015057538e+00,9.079323661264881995e-01,1.173081647356219337e+00,1.105062494474326806e+00,1.500842821045943021e+00
8.752326634221303525e-01,1.219830732317636945e+00,1.443524394737320860e+00,1.115597755659616830e+00,1.037799227291489768e+00
9.143320346381942354e-01,1.256853661251647658e+00,1.012039569800091687e+00,1.257274029982192953e+00,7.685729017351310421e-01
5.463708691573799792e-01,8.118021740230627614e-01,1.001878497580665828e+00,8.644461935046525713e-01,5.624814737939599629e-01
9.936216118962024613e-01,1.285440296328564047e+00,7.305478905961930725e-01,1.195727180685252744e+00,9.601059180081139566e-01
1.018814052298655071e+00,1.083162835768510135e+00,1.273109586118558845e+00,5.467117622439459090e-01,8.993547384059144001e-01
5.729241164717151502e-01,6.717077197250463927e-01,1.706225242989517277e+00,1.096031380431213398e+00,1.062373747132024482e+00
1.733592745079830522e+00,7.982605807616979243e-01,1.115681519905120656e+00,1.218052987953944344e+00,9.358157860974434250e-01
9.777182376888028381e-01,7.528441785100941086e-01,1.223973681988774098e+00,9.351521479141619020e-01,1.124221438773145287e+00
1.433579500207175617e+00,8.141640395293801014e-01,1.618957078047533082e+00,1.059866497189738910e+00,1.095181175503762594e+00
1.194816755010023046e+00,8.471345386276994960e-01,1.593573286278116896e+00,1.210446124477293495e+00,1.416204274331593016e+00
8.560900841039370546e-01,1.001221010321506455e+00,1.339581086492338757e+00,1.027979379471115173e+00,1.108081046694997962e+00
1.553151544984036736e+00,1.225956004125935639e+00,1.228662271227046077e+00,9.807815946203831681e-01,1.162461649975182754e+00
1.420491379854024849e+00,4.508630576775225496e-01,9.345286058187625144e-01,7.006836602206849562e-01,1.274223615544888055e+00
8.125565516927722998e-01,1.046159634036390340e+00,9.092458210898692883e-01,1.396702558645570580e+00,1.058092152418507625e+00
9.145574796975732834e-01,8.020918945138767464e-01,1.081810355367076371e+00,1.218827685612281497e+00,1.178050819942653371e+00
1.650744625945662847e+00,1.066438071054153669e+00,5.348512349709360070e-01,7.544831080342332408e-01,1.188236640743831840e+00
1.392604879487150171e+00,9.887075312958226725e-01,1.311436002217416519e+00,7.826550779292407167e-01,1.062014832144716259e+00
1.061812514586003786e+00,7.256926249888935310e-01,1.150111204373224005e+00,1.128109568589910738e+00,9.178881682997955815e-01
8.273228854975809288e-01,7.579534366451733396e-01,1.150903605302340926e+00,9.818008598338663351e-01,1.276727321182227648e+00
1.007462514370505602e+00,7.594343345819123403e-01,1.175802131879263523e+00,1.101709718489396250e+00,1.225956969511911243e+00
6.452255707975977916e-01,9.605739544409861441e-01,9.102783632094422206e-01,1.389065757930482814e+00,1.215438085731040063e+00
6.642071350362661608e-01,5.766324271486610309e-01,9.626007428903416985e-01,1.123999144540687167e+00,9.038006404846508079e-01
7.878878549135523990e-01,7.190658107384476638e-01,1.052866624551593411e+00,6.214421481104455136e-01,1.159187555948553605e+00
8.085605752308203664e-01,9.132863367795093223e-01,1.011058542196116239e+00,1.014546600252051567e+00,5.726919811131967464e-01
1.678003151556176631e+00,1.055056736253417338e+00,1.412489392975341929e+00,7.842121684181411201e-01,6.475962100664424126e-01
1.476449445452455267e+00,1.119533876515139692e+00,7.224759496352968213e-01,1.035695601585423953e+00,6.193348940230063437e-01
7.725047419105165458e-01,8.408242992429113549e-01,9.894041706314762319e-01,3.175430306518630674e-01,1.054093752585760324e+00
7.000810579088851959e-01,8.145428552352259599e-01,1.584598020758877235e+00,1.065657273369169822e+00,1.096400757381968072e+00
1.441201144951328006e+00,5.008624617886430208e-01,1.684184085646325713e+00,7.908724286169362960e-01,9.717589852317281007e-01
1.274661067257484959e+00,1.548215405808955669e+00,3.647647952040239394e-01,3.732392495240958175e-01,5.602170008028457548e-01
1.084699819972642532e+00,6.547069137277807815e-01,4.121598104492207870e-01,7.859228095925223645e-01,1.058053937754104279e+00
1.312920231534281390e+00,5.212515564520425748e-01,8.106839656428661556e-01,1.132600739180221971e+00,1.274077139783093449e+00
1.086040414802018406e+00,1.476359279332117191e+00,1.084172581649025302e+00,9.414322533184326103e-01,1.353766404267803258e+00
5.895187983182066382e-01,8.535113758038495035e-01,1.145684735039749436e+00,7.742463691032828166e-01,6.909478983761140336e-01
1.604373254055653009e+00,9.124525225400049733e-01,1.076824447322203282e+00,8.649722337314134091e-01,5.378526883888126164e-01
7.247712040187006544e-01,5.805318406906148088e-01,8.662690515208256725e-01,1.689587423825150037e+00,1.287245130485680900e+00
7.804810816300368215e-01,1.231930226412361495e+00,7.502096505232825896e-01,8.705936567865697473e-01,1.402620722631900074e+00
9.836440836385301756e-01,8.944572681796619795e-01,1.044023629263385766e+00,1.028470557626179671e+00,8.483374355501893671e-01
9.399534922043362162e-01,9.384052935740222479e-01,1.105750966410643743e+00,1.103451925882578344e+00,8.361004625931982570e-01
7.333279323251298276e-01,7.613288029178523209e-01,5.461420121245457171e-01,1.496511996008135004e+00,1.932441410612099508e+00
1.302932571218984759e+00,1.367325611274898600e+00,1.389153285131342397e+00,4.897739233153575178e-01,1.433259970151621321e+00
1.204863822957768615e+00,9.758382287203895000e-01,1.374013272335834035e+00,9.725928098795170174e-01,6.138117850011877152e-01
9.983777774472347710e-01,9.041999230420374456e-01,8.490013735700104869e-01,1.211590524093862475e+00,6.445711713491770745e-01
6.355467526126183930e-01,8.320012208913095675e-01,1.239657749018143296e+00,1.571735555949050234e+00,1.154975114965918870e+00
1.268979852467573277e+00,8.664050473290805243e-01,6.959172165447173874e-01,1.160902421714034238e+00,4.946967864946072435e-01
7.477601821463770726e-01,6.791209762379566417e-01,8.889057911837260351e-01,7.310344977103770958e-01,6.228492827231073559e-01
9.099656339049878584e-01,9.586312696382510712e-01,9.083087491259510537e-01,1.479885247147726846e+00,3.006057847525758220e-01
6.450652410342077037e-01,2.371824525003276563e-01,9.579608482321491092e-01,3.993864838151746088e-01,1.128638575617295414e+00
1.281584037067928783e+00,1.051770943500359268e+00,4.613392204884817493e-01,1.024406607093211852e+00,1.125875828527638234e+00
9.463835667311966127e-01,1.315272564190367754e+00,5.278973916900919772e-01,4.254096752137639381e-01,8.346911645376230426e-01
8.288834321207803058e-01,1.458576890831672745e+00,1.223978320561254884e+00,1.341581931570190900e+00,8.768614157037285528e-01
1.171935825199092340e+00,9.905980948094953442e-01,9.010876076332428042e-01,1.004225744746443327e+00,5.708191263276353178e-01
1.327826616316956754e+00,1.292535401952187080e+00,1.172304833233394739e+00,9.042060770259705560e-01,9.525036877531669610e-01
3.186997605546326717e-01,1.400056876035253417e+00,8.348017381212664567e-01,9.956630756255208103e-01,1.407664598714181148e+00
1.004556580916809772e+00,8.709068810348782330e-01,1.138117982027599284e+00,1.185434224122204228e+00,1.682031164042548710e+00
4.839078221496591059e-01,8.921830696256394244e-01,9.211727794613776554e-01,1.069091861131464594e+00,3.853912575565310306e-01
1.398633173051475609e+00,1.282707663193974001e+00,1.453640862197753680e+00,1.198282763172839216e+00,1.354896658357660932e+00
6.245903232396694538e-01,6.362918942784536736e-01,8.981355634367610419e-01,8.069442514262825661e-01,7.629848156569619677e-01
1.142848408161418527e+00,1.007246468014786789e+00,9.489890868576543737e-01,1.325912258167823099e+00,2.189820071326548323e+00
6.297913692462329127e-01,8.233945675630547356e-01,4.109325902443511369e-01,9.839501551569799220e-01,1.092848217474994499e+00
9.716385810315828486e-01,7.772381377073209752e-01,1.023488298846369382e+00,1.457544842164805843e+00,6.682467025306240149e-01
9.375415070184306421e-01,7.206560161366124539e-01,4.670275907472909438e-01,6.904465645943411722e-01,1.146446885023160167e+00
8.428391365202161367e-01,6.995739391750539493e-01,7.444407254659269890e-01,9.004098991528999285e-01,9.311012983360847928e-01
9.953901362506828443e-01,1.168908982473064295e+00,6.386178378755335006e-01,9.174604776187555988e-01,9.541960159916833550e-01
9.621701771382950019e-01,1.147310829223184170e+00,4.763208638428831909e-01,1.149513882918341112e+00,1.220496071268293736e+00
7.796190543354817315e-01,1.102872018218009620e+00,1.292300814442548074e+00,8.557099612088723273e-01,6.875509460433670839e-01
5.089979875466261738e-01,8.394059637213593383e-01,1.147123872410401146e+00,9.881064644899177907e-01,1.188523193434112946e+00
